Lake,namedLocation,Date,Depth,Temp,spCond,DO,DOsat
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,8,4.2,15.6,6.7,54
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,7.5,4.1,15.7,6.9,56
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,15,4.5,19.9,0.2,2
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,14,4.4,17.5,0.3,2
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,6.5,4.1,15.5,7.1,58
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,14.5,4.4,17.5,0.2,2
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,13.5,4.4,17.5,0.2,2
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,8.5,4.2,15.7,6.7,54
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,4.5,4,15.4,7.7,62
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,1.5,4,15.3,7.9,64
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,4,4,15.3,7.9,64
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,6,4.1,15.5,7.2,58
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,5.5,4,15.4,7.4,60
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,2.5,4,15.4,7.9,64
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,2,4,15.3,7.9,64
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,3.5,4,15.3,8,65
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,0.5,1,15,9,74
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,5,4,15.3,7.7,63
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,3,4,15.4,7.9,64
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,1,3.8,15.2,7.7,6.2
CRAM,CRAM.AOS.buoy.c0,2016-03-01T05:00:00Z,16,4.5,24.1,0.2,2
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,9,5,16.2,8.1,67
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,11,4.9,16.3,8,65
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,8,5.1,16.2,8.2,68
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,3.5,7.9,16.2,9,77
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,1.5,8.5,16.1,9.4,84
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,4,7.3,16.2,8.8,76
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,6.5,5.2,16.1,8.3,69
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,5.5,5.6,16.2,8.4,70
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,2.5,8.5,16.1,9.2,82
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,0.5,8.6,16.2,9.5,85
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,6,5.2,16.1,8.5,70
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,3,8.3,16.1,9.1,81
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,1,8.6,16.2,9.4,84
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,2,8.5,16.2,9.3,83
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,5,5.7,16.2,8.6,72
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,7,5.2,16.1,8.2,68
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,13,4.9,16.3,8,65
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,10,5,16.1,8.1,66
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,12,4.9,16.3,8,65
CRAM,CRAM.AOS.buoy.c0,2016-04-19T04:00:00Z,4.5,6,16.3,8.7,73
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,11.5,4.9,14.6,8.5,70
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,8.5,5.1,14.4,8.8,73
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,4.5,7.8,13.8,11,98
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,1,7.9,13.7,11,98
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,7.5,5.2,14.4,8.9,74
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,1.5,7.9,13.8,11,98
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,10.5,4.9,14.5,8.6,71
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,2,7.9,13.8,10.9,97
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,5.5,6.1,14.3,9.5,81
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,0.5,8,14.6,10.7,96
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,12.5,4.9,14.6,8.4,69
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,7,5.2,14.4,8.9,74
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,9.5,5,14.5,8.7,72
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,3,7.9,13.8,10.9,98
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,3.5,7.9,13.8,11,98
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,2.5,7.9,13.8,10.9,97
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,13.5,4.9,14.6,8.2,68
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,6,5.7,14.3,9.3,78
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,14.5,4.9,14.7,8.1,67
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,6.5,5.4,14.4,9.1,76
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,4,7.9,13.8,11,98
CRAM,CRAM.AOS.buoy.c0,2016-04-26T04:00:00Z,5,7.6,13.8,10.3,91
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,16,4.9,13.6,7.3,60
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,9,5.1,13.4,8.1,67
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,5.5,7,13,9.6,83
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,10,5,13.4,8,66
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,4,8.3,12.7,10.5,94
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,6,6.3,13.2,9.1,77
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,5,7.9,12.8,10.2,90
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,2,8.8,12.8,10.4,94
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,3.5,8.4,12.7,10.5,94
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,7,5.3,13.4,8.2,68
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,14,4.9,13.6,7.5,61
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,1.5,9.3,12.8,10.5,96
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,4.5,8.3,12.7,10.5,94
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,15,4.9,13.6,7.5,61
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,3,8.5,12.7,10.6,95
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,12,4.9,13.5,7.7,63
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,1,9.5,12.8,10.6,97
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,11,5,13.4,7.9,65
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,0.5,9.7,13.4,10.5,97
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,6.5,5.7,13.3,8.7,72
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,8,5.2,13.4,8.2,67
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,13,4.9,13.6,7.6,62
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,2.5,8.6,12.8,10.6,96
CRAM,CRAM.AOS.buoy.c0,2016-04-29T04:00:00Z,17,4.9,13.7,7.1,58
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,0.5,13.9,15.1,10,103
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,8,5.6,15.8,7.9,66
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,1.5,13.9,15,10,102
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,5,8.3,15.1,10.6,95
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,14,5,16.3,6.7,55
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,7.5,5.7,15.7,8,68
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,9,5.3,15.9,7.5,62
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,10,5.1,16,7.2,60
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,1,13.9,15,10,103
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,6,6.3,15.5,8.8,76
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,2.5,13.8,15,10,102
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,11,5.1,16.1,7.1,59
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,12,5,16.2,6.8,56
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,4,13.5,14.9,10,102
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,5.5,7.3,15.2,9.5,84
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,15,5,16.4,6.4,53
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,7,5.9,15.7,8.2,69
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,2,13.9,15,10,102
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,3.5,13.8,15,9.8,100
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,4.5,10.1,14.9,11.1,104
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,3,13.8,15,10,102
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,6.5,6.2,15.6,8.4,72
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,16,5,16.3,6.6,54
CRAM,CRAM.AOS.buoy.c0,2016-05-10T04:00:00Z,13,5,16.3,6.8,56
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,4.5,12.4,14.2,9.8,97
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,15,5.1,16.8,3.8,31
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,9,5.5,15.5,6.1,51
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,7.5,6.5,15.1,8,69
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,6,8.4,14.7,9.5,85
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,6.5,7.5,14.9,8.6,76
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,5.5,9.4,14.4,10.5,98
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,11,5.2,16.1,5.2,43
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,7,7,15,8.2,72
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,8,6.1,15.2,7.6,65
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,4,14.2,14.2,9.9,103
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,14,5.1,16.7,4,33
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,5,10.9,14.5,10.4,100
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,13,5.1,16.5,4.2,35
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,12,5.1,16.3,4.7,39
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,2.5,17.2,13.9,9,99
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,1,17.4,14.1,9,99
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,3.5,15.5,11.7,10.2,108
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,0.5,17.6,14.1,9.1,101
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,1.5,17.3,14,8.7,96
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,3,17,13.8,8.8,97
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,2,17.3,13.9,8.8,97
CRAM,CRAM.AOS.buoy.c0,2016-06-07T04:00:00Z,10,5.3,15.7,5.8,49
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,3.5,20.8,13.7,7.6,91
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,10,5.5,15.6,3.9,33
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,4.5,14.6,14.2,10.1,106
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,13,5.2,17.1,1.4,12
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,7.5,7.1,15,6.9,61
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,9,5.8,15.3,4.6,40
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,1,23.7,13.7,7.8,98
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,11,5.3,16.1,2.9,25
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,0.5,24.3,13.9,8.3,107
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,8.5,6.2,15.2,5.3,46
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,17,5.2,17.9,0.3,2
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,2.5,22.7,13.6,8.1,100
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,8,6.7,15,6.6,58
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,3,22.1,13.7,8.1,99
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,6.5,8.4,15.1,7.2,65
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,2,23.1,13.7,7.9,97
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,7,7.8,15.1,7.1,64
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,9.5,5.6,15.5,4.4,38
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,14,5.2,17.2,1.2,10
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,5,12.2,14.3,10.3,103
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,5.5,10.8,14.5,9.2,88
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,12,5.3,16.7,1.9,16
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,15,5.2,17.4,0.8,7
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,1.5,23.4,13.7,8.2,102
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,6,9.7,14.8,8.2,77
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,4,17.8,14,9.2,104
CRAM,CRAM.AOS.buoy.c0,2016-07-05T04:00:00Z,16,5.2,17.5,0.5,4
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,7.5,7.3,15.4,6.8,60
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,3,22.9,13.8,8.3,103
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,17,5.2,19.9,0.3,2
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,8.5,6.3,15.6,5.1,44
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,5,13.2,14.7,10.2,104
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,16,5.2,19.4,0.3,2
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,15,5.2,18.5,0.3,2
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,5.5,11.2,15,8.1,79
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,8,6.8,15.4,6.4,56
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,9,6.1,15.7,4.9,42
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,11,5.4,16.4,2.5,21
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,14,5.3,17.8,0.3,3
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,12,5.3,17,1.3,11
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,6,9.8,15.2,8.3,78
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,6.5,8.9,15.5,6.6,61
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,4,19.1,14.4,9,104
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,7,8,15.4,6.7,61
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,13,5.3,17.6,0.6,5
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,4.5,14.9,15,9.2,99
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,2,23,13.9,8.1,101
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,3.5,22,14,8,98
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,1.5,23.3,13.9,8.4,105
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,0.5,23.8,13.9,8.4,106
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,1,23.7,13.9,8.2,104
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,2.5,22.9,13.8,8.2,102
CRAM,CRAM.AOS.buoy.c0,2016-07-13T04:00:00Z,10,5.6,15.9,4,34
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,2,24.3,15.1,7.5,95
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,14.5,5.4,20.8,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,11.5,5.5,19.2,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,6.5,10.3,17.4,5,47
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,9,6.4,17.5,2.6,22
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,9.5,6.1,17.6,1.7,14
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,10.5,5.7,17.5,0.2,2
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,4,22.8,15.4,7.3,90
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,17.5,5.4,25.3,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,12.5,5.4,19.9,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,8.5,6.9,17.4,3.7,32
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,15.5,5.4,21.3,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,16.5,5.4,23.3,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,4.5,19.6,16.3,8.5,98
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,7.5,8.3,17.4,4.5,41
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,8,7.5,17.4,4.3,38
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,13.5,5.4,20.3,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,5,16.5,16.6,8.9,96
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,6,11.5,17.2,6.4,62
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,2.5,24.3,15.1,7.5,95
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,5.5,13.9,16.8,8.4,86
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,3,24.2,15.1,7.4,93
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,7,9.2,17.5,4.8,44
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,0.5,24.9,15.1,7.8,100
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,1.5,24.4,15.1,7.5,95
CRAM,CRAM.AOS.buoy.c0,2016-08-09T04:00:00Z,3.5,23.9,15.2,7.3,92
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,3.5,21.4,13.1,7.7,92
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,10,6.1,15.5,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,1.5,21.4,13.1,7.4,88
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,8,8,15.5,3,27
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,6,13.7,15.7,4.4,45
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,4.5,20.9,13.4,7.3,87
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,9.5,6.3,15.7,0.9,8
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,7,10.2,16,3.1,29
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,12,5.6,18.4,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,8.5,7.2,15.6,2.3,20
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,11,5.7,17.8,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,14,5.5,19.3,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,7.5,9,15.9,3.2,29
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,5.5,16.8,15.4,6,65
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,1,21.4,13.1,7.4,89
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,4,21.3,13.2,7.4,88
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,9,6.8,15.7,1.6,14
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,5,19.8,14,6.3,73
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,13,5.5,18.9,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,15,5.5,19.6,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,6.5,11.7,15.9,3.1,31
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,3,21.4,13.1,7.7,92
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,2.5,21.4,13.1,7.8,93
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,0.5,21.4,13.1,7.4,89
CRAM,CRAM.AOS.buoy.c0,2016-09-07T04:00:00Z,2,21.4,13.1,7.8,93
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,5,18.4,10.7,5.9,67
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,1.5,19.3,9.7,7.5,86
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,11,5.7,3.2,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,5.5,16.5,14.4,4.1,44
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,10,6.2,3.4,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,9.5,6.5,4.2,0.1,1
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,7.5,9.2,9.6,2.2,21
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,6,14.5,14.1,3.1,32
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,4.5,19.2,9.7,7.1,82
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,7,10.7,11.7,2.3,22
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,6.5,12.1,12.8,1.9,19
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,16,5.5,23.6,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,8,8,8.3,2.1,19
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,4,19.3,9.6,7.4,85
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,13,5.5,15.4,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,15,5.5,18,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,3.5,19.3,9.6,7.3,84
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,12,5.6,14.5,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,9,7,6,1.2,10
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,8.5,7.4,6.2,2,18
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,1,19.3,9.8,7.5,86
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,2,19.3,9.7,7.4,85
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,0.5,19.3,9.8,7.5,86
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,2.5,19.3,9.7,7.4,85
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,3,19.3,9.6,7.4,85
CRAM,CRAM.AOS.buoy.c0,2016-09-19T04:00:00Z,14,5.5,16.6,0,0
CRAM,CRAM.AOS.buoy.c0,2016-09-27T04:00:00Z,2.5,16.6,NA,7.8,86
CRAM,CRAM.AOS.buoy.c0,2016-09-27T04:00:00Z,4,16.4,NA,7.9,86
CRAM,CRAM.AOS.buoy.c0,2016-09-27T04:00:00Z,8,8.5,NA,2.1,20
